order_id,customer_id,order_date,total_amount
3294,4382,2023-02-18,741.95
3295,614,2022-11-22,55.04
3296,1801,2023-01-22,628.71
3297,4856,2025-03-20,756.46
3298,2029,2024-01-02,639.63
3299,1249,2023-05-06,676.06
3300,1105,2025-03-21,299.97
3301,468,2022-11-26,143.93
3302,2487,2023-09-16,610.7
3303,1221,2023-10-07,788.97
3304,3234,2024-05-02,761.2
3305,1740,2025-07-02,289.22
3306,3200,2025-06-24,456.46
3307,1630,2023-08-16,266.77
3308,740,2023-06-01,320.84
3309,2331,2022-12-29,425.22
3310,495,2022-09-27,909.99
3311,3704,2023-04-21,212.47
3312,4830,2024-04-25,256.76
3313,3106,2023-05-21,660.16
3314,1217,2024-01-24,80.03
3315,4498,2024-01-06,100.1
3316,4262,2023-07-09,226.5
3317,2716,2025-06-18,986.48
3318,3142,2023-01-11,79.56
3319,424,2025-02-28,137.77
3320,1059,2025-04-03,566.23
3321,1903,2023-02-26,682.65
3322,566,2024-01-06,220.93
3323,2931,2025-07-02,234.96
3324,2730,2025-05-27,627.53
3325,4076,2025-05-03,806.98
3326,247,2025-03-31,645.85
3327,2559,2024-04-03,867.53
3328,647,2023-07-04,469.15
3329,2303,2025-04-22,5.4
3330,2323,2024-04-24,416.97
3331,902,2025-03-12,140.05
3332,4018,2023-06-07,61.19
3333,1500,2025-02-19,284.08
3334,1712,2024-03-14,746.65
3335,1184,2025-05-11,766.67
3336,2261,2022-10-28,909.64
3337,125,2025-04-17,10.52
3338,2673,2022-09-29,142.78
3339,2542,2023-07-28,370.06
3340,1241,2024-04-21,631.23
3341,4269,2023-09-23,69.5
3342,4039,2023-09-21,557.24
3343,1679,2025-04-03,373.82
3344,941,2024-06-19,371.44
3345,4724,2023-07-31,221.46
3346,1417,2023-11-22,614.04
3347,597,2024-08-30,153.6
3348,2983,2023-09-25,863.2
3349,2396,2025-02-09,479.48
3350,4702,2025-07-14,309.14
3351,3273,2023-04-12,347.27
3352,1618,2023-06-25,49.88
3353,1958,2023-03-02,843.96
3354,2054,2024-08-15,283.73
3355,3345,2025-04-18,61.07
3356,1722,2023-04-30,437.25
3357,803,2023-06-15,697.38
3358,3977,2024-04-04,180.2
3359,3137,2022-11-23,749.25
3360,4155,2023-01-31,91.29
3361,1422,2022-11-08,128.25
3362,1973,2022-11-30,162.37
3363,3469,2023-06-10,616.97
3364,961,2024-02-15,891.67
3365,4638,2024-12-25,546.91
3366,2557,2023-07-08,728.02
3367,1955,2025-01-12,11.69
3368,4191,2024-07-01,436.77
3369,1814,2023-06-22,515.47
3370,906,2023-04-23,537.21
3371,1046,2024-12-23,966.36
3372,1946,2025-09-05,76.47
3373,4559,2025-09-09,702.26
3374,3590,2024-05-04,413.03
3375,3121,2022-12-07,636.6
3376,2212,2025-08-05,65.18
3377,2558,2024-07-15,590.55
3378,3893,2023-12-01,766.78
3379,283,2023-08-10,376.92
3380,2201,2023-02-21,569.91
3381,2568,2025-08-28,384.46
3382,1196,2022-10-07,916.46
3383,1572,2025-02-15,361.5
3384,4217,2025-02-10,586.55
3385,3129,2023-09-23,50.55
3386,1974,2023-05-20,335.82
3387,3225,2025-06-11,709.09
3388,4346,2024-08-28,878.39
3389,1148,2024-11-26,879.39
3390,511,2024-03-26,838.08
3391,1336,2023-06-16,968.96
3392,2615,2023-11-23,735.27
3393,1889,2024-02-05,49.23
3394,855,2023-01-16,954.27
3395,1707,2023-08-24,372.18
3396,3299,2024-09-26,868.45
3397,3347,2022-09-29,436.52
3398,40,2025-01-28,417.62
3399,1201,2023-04-23,17.51
3400,4219,2025-01-08,881.31
3401,284,2024-08-22,981.72
3402,3689,2023-02-22,562.31
3403,4144,2023-09-03,695.85
3404,1663,2023-12-22,844.3
3405,397,2023-12-05,115.69
3406,4421,2023-07-08,330.1
3407,753,2022-09-25,446.54
3408,2526,2023-02-02,156.29
3409,819,2024-04-14,961.13
3410,795,2023-12-28,221.54
3411,2128,2023-06-23,476.7
3412,2263,2025-05-19,303.44
3413,3807,2024-12-27,803.11
3414,4897,2024-07-11,213.59
3415,2446,2024-07-15,312.69
3416,2023,2023-10-05,931.1
3417,1035,2025-06-02,400.27
3418,2893,2024-12-16,226.77
3419,348,2023-12-20,26.58
3420,188,2024-02-14,967.01
3421,3663,2023-11-10,594.49
3422,1943,2023-06-21,650.45
3423,2631,2023-11-01,629.08
3424,3709,2023-01-19,327.08
3425,2407,2024-03-04,936.06
3426,2021,2025-08-28,444.54
3427,4003,2025-06-03,145.09
3428,2403,2025-02-08,110.86
3429,3006,2024-08-09,279.66
3430,842,2024-10-25,618.49
3431,2485,2025-05-23,130.63
3432,3777,2025-04-05,472.12
3433,4562,2025-08-27,875.28
3434,54,2025-03-28,735.42
3435,1715,2025-05-30,117.68
3436,3450,2023-10-20,645.85
3437,2139,2023-09-08,275.06
3438,2252,2025-09-09,599.96
3439,4750,2023-09-03,625.29
3440,4511,2024-05-31,997.27
3441,1921,2024-06-13,144.43
3442,323,2025-01-16,770.64
3443,3412,2024-02-17,873.43
3444,487,2023-09-20,500.86
3445,574,2024-03-02,951.91
3446,1376,2025-01-30,490.52
3447,2306,2023-01-05,305.14
3448,2277,2023-10-30,107.75
3449,2859,2024-11-04,253.79
3450,1131,2025-05-15,613.16
3451,1296,2022-12-23,333.61
3452,1125,2024-10-22,269.07
3453,3531,2023-05-24,983.51
3454,804,2024-10-07,433.41
3455,411,2024-03-14,894.36
3456,461,2025-03-07,673.73
3457,1856,2022-10-04,870.2
3458,1136,2023-12-10,268.73
3459,710,2024-09-21,383.77
3460,2094,2023-08-14,505.22
3461,1076,2024-02-25,631.21
3462,4227,2023-11-26,313.68
3463,1441,2024-03-18,195.84
3464,2857,2024-06-01,590.85
3465,2302,2025-03-21,340.15
3466,3799,2024-05-30,660.2
3467,4959,2025-08-29,927.22
3468,810,2025-03-12,305.66
3469,4741,2025-07-08,571.29
3470,4595,2024-02-24,365.15
3471,2841,2025-01-19,169.37
3472,3644,2023-05-27,266.14
3473,2274,2025-02-02,174.52
3474,4294,2025-06-07,818.59
3475,1605,2025-07-09,659.04
3476,3630,2024-03-14,876.29
3477,3709,2025-05-24,314.43
3478,3259,2024-01-26,714.94
3479,119,2023-05-01,651.71
3480,2171,2025-03-23,362.3
3481,3411,2022-10-05,802.37
3482,1717,2023-01-28,117.7
3483,841,2024-08-14,340.68
3484,1758,2022-11-02,28.93
3485,1818,2025-05-04,807.79
3486,806,2023-04-12,142.35
3487,4386,2023-12-10,113.68
3488,4060,2023-02-28,583.48
3489,4140,2025-08-10,753.84
3490,2216,2025-04-27,413.3
3491,2913,2022-12-07,786.61
3492,4169,2024-09-25,801.77
3493,2486,2025-06-22,910.83
3494,2214,2023-06-03,700.36
3495,4115,2023-04-16,950.69
3496,1940,2024-12-11,679.52
3497,3042,2022-09-18,641.35
3498,1742,2023-11-05,387.38
3499,1113,2024-02-21,245.08
3500,2070,2023-07-18,58.59
3501,1559,2024-05-09,657.92
3502,3178,2023-09-28,99.14
3503,706,2024-05-13,603.12
3504,2236,2025-08-06,676.87
3505,3268,2024-01-23,23.47
3506,390,2024-06-30,428.28
3507,4046,2023-10-31,767.98
3508,2401,2025-04-16,680.12
3509,1709,2025-01-23,468.67
3510,1259,2024-08-11,44.5
3511,657,2023-06-29,917.33
3512,3701,2023-06-28,808.01
3513,1044,2023-10-14,632.44
3514,1080,2024-04-07,834.22
3515,4387,2025-03-05,623.76
3516,2120,2023-12-08,408.8
3517,1140,2024-03-20,134.94
3518,3740,2025-08-23,496.47
3519,3412,2025-06-06,539.95
3520,2738,2022-10-15,270.91
3521,4524,2022-10-11,844.61
3522,2623,2023-11-24,950.35
3523,1899,2023-04-20,273.22
3524,1907,2023-06-22,802.1
3525,2441,2022-12-07,301.13
3526,4960,2023-05-24,980.2
3527,1216,2025-07-08,707.23
3528,1329,2022-12-20,543.11
3529,2540,2025-04-02,272.64
3530,2370,2025-01-13,907.44
3531,4106,2024-09-08,229.27
3532,2797,2025-05-11,247.3
3533,803,2022-09-26,984.15
3534,257,2024-12-18,217.33
3535,2215,2025-02-01,274.01
3536,2846,2024-11-23,92.23
3537,1111,2023-02-16,741.22
3538,3301,2022-09-25,804.33
3539,1503,2024-08-18,57.5
3540,2082,2024-12-18,15.2
3541,909,2024-12-31,829.59
3542,4245,2025-08-23,457.83
3543,4462,2024-11-23,251.13
3544,2936,2022-12-12,227.16
3545,3659,2025-06-11,684.6
3546,189,2025-01-27,424.71
3547,4074,2023-05-30,651.87
3548,1757,2023-05-05,632.61
3549,1525,2025-07-09,901.06
3550,165,2023-01-06,897.6
3551,4930,2023-04-19,31.0
3552,650,2023-11-21,928.6
3553,603,2024-04-01,592.25
3554,4534,2025-06-11,980.01
3555,4431,2023-05-07,171.8
3556,2278,2023-05-17,485.49
3557,3310,2023-08-31,982.28
3558,3218,2025-04-24,757.74
3559,2984,2025-06-02,333.37
3560,1607,2024-07-27,233.15
3561,1367,2023-02-28,518.81
3562,2792,2024-09-12,919.65
3563,477,2024-09-05,940.38
3564,813,2024-07-26,957.51
3565,382,2022-10-05,588.69
3566,2813,2024-10-14,861.0
3567,2923,2022-09-28,665.05
3568,3046,2023-02-26,536.61
3569,4267,2023-11-13,558.14
3570,1558,2022-09-12,666.99
3571,1285,2024-10-03,366.96
3572,4990,2023-02-23,891.22
3573,4033,2023-03-24,646.2
3574,2606,2023-01-09,434.37
3575,2051,2024-01-20,925.43
3576,4217,2023-12-17,170.38
3577,1333,2025-02-24,842.97
3578,4578,2024-01-30,703.45
3579,2643,2023-02-15,451.88
3580,1204,2024-08-23,596.48
3581,1163,2023-11-19,737.04
3582,4995,2023-01-07,642.2
3583,3016,2022-11-21,626.42
3584,2473,2023-09-08,583.95
3585,2150,2022-10-13,14.73
3586,2021,2025-02-03,46.73
3587,2451,2024-02-12,615.98
3588,1746,2025-05-24,38.67
3589,4386,2023-08-03,469.79
3590,282,2023-11-04,748.14
3591,4268,2023-05-07,180.14
3592,3172,2025-04-05,591.13
3593,2462,2025-05-01,431.55
3594,2978,2025-04-18,997.66
3595,4545,2024-11-01,809.91
3596,4989,2024-12-25,248.03
3597,2873,2024-01-14,980.04
3598,4726,2024-02-28,933.12
3599,4286,2023-02-04,829.15
3600,2623,2025-07-23,119.83
3601,287,2024-09-11,515.05
3602,4094,2024-08-10,990.72
3603,1655,2025-05-28,513.13
3604,599,2022-10-25,146.99
3605,793,2024-02-22,408.44
3606,796,2023-04-09,559.63
3607,1498,2025-04-29,125.67
3608,2725,2024-02-24,837.84
3609,913,2024-06-16,524.71
3610,2761,2025-04-01,498.67
3611,1447,2022-09-23,958.06
3612,3897,2023-04-11,267.24
3613,4513,2022-10-22,585.66
3614,119,2022-12-05,975.78
3615,1681,2022-12-27,347.57
3616,1157,2024-03-24,662.97
3617,343,2024-08-15,693.06
3618,1687,2023-06-12,375.05
3619,2238,2023-07-30,628.77
3620,3809,2024-06-07,330.06
3621,1239,2025-07-31,982.67
3622,3060,2025-08-15,228.98
3623,2889,2023-07-10,396.82
3624,4334,2024-07-17,802.7
3625,3871,2024-11-21,441.52
3626,2530,2024-10-03,469.4
3627,4531,2024-01-14,287.05
3628,989,2025-01-26,407.36
3629,4957,2025-04-02,330.37
3630,2276,2025-04-20,900.16
3631,3956,2023-03-18,899.37
3632,2544,2024-05-19,942.47
3633,3245,2024-03-29,499.37
3634,2298,2025-08-31,293.65
3635,1516,2024-01-06,999.46
3636,1572,2022-12-16,468.89
3637,20,2024-04-11,38.47
3638,4388,2024-09-14,535.86
3639,1475,2023-10-29,339.45
3640,443,2024-10-21,591.5
3641,2001,2025-01-04,469.94
3642,4288,2025-04-27,155.86
3643,1239,2024-12-04,472.62
3644,100,2023-12-30,473.35
3645,3742,2023-05-02,551.27
3646,382,2023-04-19,798.71
3647,941,2022-10-12,629.15
3648,2472,2023-08-17,135.76
3649,3084,2025-03-25,553.56
3650,4195,2025-07-23,428.44
3651,862,2023-01-09,130.78
3652,2705,2022-10-06,459.84
3653,1430,2022-11-15,864.15
3654,4773,2024-02-28,812.08
3655,408,2024-03-18,740.46
3656,4472,2024-07-17,71.57
3657,3279,2025-06-09,691.51
3658,2376,2025-01-25,290.74
3659,3441,2024-09-06,146.52
3660,629,2022-10-03,942.49
3661,2920,2025-01-26,825.17
3662,3903,2023-08-14,350.02
3663,1221,2023-09-24,624.12
3664,250,2023-12-26,49.26
3665,3486,2024-05-13,812.67
3666,1188,2024-07-09,759.09
3667,273,2024-08-28,900.44
3668,3246,2024-02-23,888.07
3669,3260,2022-11-21,658.96
3670,1445,2025-07-15,984.79
3671,911,2023-07-25,937.14
3672,2715,2023-04-12,386.18
3673,97,2025-08-16,294.62
3674,3995,2024-05-18,602.76
3675,4302,2024-12-05,211.65
3676,4671,2024-06-18,985.58
3677,929,2024-08-05,219.67
3678,935,2022-11-25,881.31
3679,1919,2022-12-15,571.23
3680,4783,2023-12-23,939.78
3681,298,2023-12-27,142.59
3682,2191,2025-07-14,482.58
3683,799,2023-04-07,519.31
3684,1204,2023-10-29,660.11
3685,4653,2025-03-31,338.9
3686,732,2024-09-12,746.98
3687,133,2023-04-17,969.23
3688,2578,2024-03-31,943.57
3689,1198,2024-12-31,60.68
3690,3240,2022-12-26,521.21
3691,1096,2023-11-18,40.09
3692,3544,2023-10-01,342.46
3693,1519,2024-04-05,51.95
3694,9,2023-08-18,849.3
3695,3490,2023-03-04,403.26
3696,1503,2025-04-06,912.31
3697,1338,2024-09-06,736.01
3698,137,2023-01-25,965.27
3699,248,2024-06-02,543.34
3700,3035,2024-07-18,808.73
3701,759,2023-10-27,766.14
3702,450,2024-07-08,395.84
3703,85,2024-08-13,836.07
3704,3933,2023-08-29,647.93
3705,1212,2025-09-07,838.87
3706,95,2023-11-20,166.69
3707,2928,2022-11-08,750.22
3708,1861,2024-06-08,921.83
3709,580,2024-04-26,579.63
3710,4087,2022-10-11,18.48
3711,4078,2022-11-15,611.7
3712,808,2023-08-08,276.23
3713,1835,2023-06-04,441.69
3714,1576,2024-02-03,212.07
3715,3580,2023-05-23,704.33
3716,1567,2024-10-10,11.37
3717,3283,2023-05-06,940.29
3718,1235,2023-08-08,550.89
3719,1236,2025-06-30,194.69
3720,2981,2025-06-26,962.07
3721,3105,2023-06-26,977.99
3722,4873,2022-10-23,747.76
3723,1390,2024-09-15,983.73
3724,3776,2025-09-03,899.29
3725,4371,2023-04-13,9.22
3726,4759,2023-03-02,755.23
3727,539,2023-01-21,284.84
3728,4244,2023-08-20,733.91
3729,3030,2025-08-22,238.85
3730,3294,2023-09-13,24.63
3731,2597,2023-05-05,576.21
3732,1163,2023-03-03,408.46
3733,858,2022-10-05,77.91
3734,2904,2024-11-05,688.91
3735,3439,2023-11-29,8.52
3736,4560,2024-08-10,732.24
3737,921,2022-11-19,363.67
3738,4065,2024-11-16,958.07
3739,35,2025-01-23,263.55
3740,2347,2024-12-25,193.69
3741,327,2025-03-31,209.65
3742,2106,2025-07-25,229.37
3743,3535,2022-10-13,828.92
3744,2303,2024-03-09,364.82
3745,2656,2023-10-23,848.2
3746,4860,2025-06-23,984.27
3747,1425,2024-08-10,177.44
3748,1435,2023-12-29,496.44
3749,4511,2024-07-13,336.27
3750,2108,2025-01-28,563.21
3751,2197,2023-05-22,334.4
3752,1927,2024-12-25,554.24
3753,338,2022-11-17,106.18
3754,990,2025-01-31,112.08
3755,2342,2024-12-04,162.69
3756,3838,2023-01-12,882.36
3757,1546,2025-04-16,894.84
3758,4508,2023-10-22,598.98
3759,2811,2022-10-24,142.65
3760,4859,2024-06-09,520.13
3761,4291,2024-10-16,566.82
3762,1046,2022-09-21,246.86
3763,2285,2024-10-24,695.0
3764,1785,2022-09-15,305.54
3765,1608,2022-12-07,308.65
3766,1979,2023-09-02,874.42
3767,2248,2022-09-23,308.84
3768,4475,2022-11-07,740.42
3769,1046,2025-02-13,619.25
3770,4923,2022-10-30,442.97
3771,486,2024-03-19,534.04
3772,3217,2024-11-14,657.64
3773,886,2024-09-05,845.29
3774,1603,2023-10-31,102.37
3775,1419,2022-11-24,291.69
3776,4739,2025-02-01,106.06
3777,827,2024-06-23,57.18
3778,4759,2024-05-08,412.91
3779,1944,2025-05-04,824.28
3780,4558,2025-01-09,439.74
3781,3909,2025-04-23,702.3
3782,325,2022-10-30,960.51
3783,3836,2023-12-13,207.88
3784,3875,2024-09-03,864.08
3785,1942,2024-01-22,477.23
3786,2394,2023-12-08,677.28
3787,4673,2023-01-28,192.88
3788,4847,2023-04-02,364.79
3789,2586,2024-03-22,678.29
3790,2829,2024-01-29,483.44
3791,2017,2024-02-14,369.17
3792,1979,2025-04-25,287.02
3793,2549,2023-07-02,537.61
3794,3618,2024-08-05,383.7
3795,2385,2025-01-28,152.7
3796,2843,2024-01-30,961.27
3797,2517,2024-02-20,278.98
3798,4401,2025-08-29,703.74
3799,1634,2022-12-23,616.3
3800,2579,2023-05-30,424.29
3801,4057,2024-03-14,594.0
3802,2200,2024-04-04,923.86
3803,4664,2022-11-11,219.71
3804,635,2022-11-06,416.66
3805,3965,2025-01-03,412.25
3806,729,2023-01-16,340.03
3807,3542,2024-10-25,493.32
3808,4630,2023-11-23,916.34
3809,4378,2024-10-03,991.15
3810,2718,2025-04-22,278.06
3811,2958,2023-08-22,335.89
3812,4172,2022-12-18,532.88
3813,11,2023-12-11,898.0
3814,2007,2024-04-13,937.87
3815,4980,2024-09-05,822.42
3816,4520,2023-12-28,144.42
3817,1070,2023-03-06,185.73
3818,4886,2024-07-02,199.85
3819,873,2022-11-23,833.42
3820,1324,2023-08-02,167.92
3821,703,2024-06-07,248.94
3822,4347,2025-07-07,666.25
3823,103,2023-11-24,311.86
3824,16,2023-05-26,648.15
3825,696,2023-07-31,221.13
3826,2517,2024-04-08,727.11
3827,4012,2025-08-11,74.13
3828,3200,2024-10-05,842.1
3829,2151,2023-06-20,827.7
3830,1542,2025-05-24,449.85
3831,33,2024-07-03,425.17
3832,3735,2023-07-20,971.08
3833,4183,2024-01-08,527.49
3834,2039,2024-04-25,828.15
3835,1888,2024-11-09,695.63
3836,3120,2024-03-20,322.83
3837,4050,2024-10-09,331.36
3838,520,2025-02-13,552.71
3839,1511,2025-05-31,836.88
3840,3732,2024-01-19,755.54
3841,789,2023-05-03,762.5
3842,26,2025-06-13,660.04
3843,4818,2025-02-11,149.73
3844,2541,2023-10-21,816.2
3845,2471,2024-11-27,473.09
3846,52,2023-07-07,995.77
3847,3151,2024-11-05,930.2
3848,1965,2022-10-20,903.63
3849,181,2022-09-19,80.78
3850,2544,2023-03-29,868.35
3851,2019,2023-12-21,372.28
3852,4348,2022-11-01,723.28
3853,2947,2022-10-12,157.19
3854,3698,2023-10-18,385.71
3855,223,2024-05-24,659.11
3856,3190,2023-01-24,354.91
3857,1249,2023-11-30,229.47
3858,1222,2023-07-10,324.1
3859,1036,2023-11-27,956.05
3860,1285,2024-04-15,151.94
3861,2692,2023-05-29,405.73
3862,2141,2023-08-29,436.9
3863,3978,2023-12-06,862.76
3864,4125,2022-12-13,220.64
3865,4133,2023-02-11,796.67
3866,665,2024-08-14,317.76
3867,3658,2025-05-22,328.58
3868,4498,2025-08-04,974.83
3869,1915,2025-07-10,593.03
3870,2984,2025-04-05,410.12
3871,2378,2024-08-10,11.71
3872,969,2023-09-14,245.2
3873,4961,2023-04-04,894.38
3874,847,2022-12-20,562.07
3875,4222,2023-06-25,249.16
3876,2613,2024-07-11,433.06
3877,1500,2023-01-14,237.71
3878,4565,2024-02-02,975.51
3879,2690,2025-06-20,751.96
3880,2839,2024-11-30,509.38
3881,2284,2023-08-28,638.46
3882,1670,2022-10-28,108.71
3883,4600,2024-01-04,543.43
3884,1100,2023-03-03,42.65
3885,3703,2022-12-06,922.66
3886,2276,2024-03-01,452.17
3887,2638,2023-06-11,820.61
3888,799,2023-07-15,339.35
3889,2395,2023-05-11,151.2
3890,3368,2023-02-27,560.11
3891,233,2023-02-11,410.58
3892,1219,2023-12-10,504.17
3893,3639,2025-04-08,568.96
3894,2050,2024-03-09,449.52
3895,175,2025-01-15,634.13
3896,3622,2022-10-17,264.51
3897,4695,2023-08-29,368.38
3898,3512,2025-04-09,655.05
3899,3016,2025-04-17,284.93
3900,3802,2023-08-23,792.11
3901,903,2023-05-29,926.04
3902,3690,2024-06-25,952.16
3903,4635,2024-06-20,102.88
3904,3861,2023-11-18,502.36
3905,2276,2022-12-28,185.59
3906,1073,2024-08-29,370.49
3907,3750,2025-06-08,484.32
3908,4007,2025-04-15,427.45
3909,3159,2024-02-07,198.45
3910,3692,2022-10-19,229.98
3911,270,2024-01-29,962.75
3912,658,2023-11-14,580.9
3913,4616,2022-12-28,829.29
3914,4168,2024-09-24,40.75
3915,1633,2023-04-12,596.9
3916,3630,2024-05-04,695.88
3917,2456,2025-02-02,312.2
3918,4240,2023-11-04,143.23
3919,298,2023-03-13,71.99
3920,3921,2024-02-08,759.44
3921,2730,2023-08-30,963.07
3922,4416,2025-03-24,269.86
3923,2533,2023-05-10,952.18
3924,4080,2025-08-28,563.01
3925,3745,2023-06-25,382.69
3926,2388,2023-03-16,33.81
3927,292,2024-06-14,495.21
3928,10,2024-03-23,96.19
3929,4917,2024-08-20,763.1
3930,98,2023-01-15,636.17
3931,1298,2025-07-18,105.09
3932,3759,2022-09-25,911.35
3933,3367,2023-07-06,332.66
3934,4003,2024-12-20,152.44
3935,2119,2023-04-10,840.67
3936,712,2023-06-16,730.22
3937,455,2023-08-14,725.8
3938,3489,2024-06-20,884.36
3939,647,2024-04-10,71.74
3940,4366,2023-03-12,476.73
3941,3789,2025-03-02,273.59
3942,2261,2022-09-19,708.22
3943,3905,2025-02-04,15.38
3944,4438,2023-01-01,317.29
3945,4553,2023-07-18,842.86
3946,4454,2024-01-25,320.04
3947,2680,2024-10-15,47.53
3948,1289,2023-06-25,169.67
3949,60,2025-08-13,658.44
3950,356,2023-02-28,806.93
3951,3609,2024-01-10,482.08
3952,2297,2023-01-28,425.38
3953,4492,2023-08-04,402.71
3954,2680,2023-08-29,326.17
3955,2286,2025-06-28,195.02
3956,4177,2025-07-13,759.72
3957,44,2024-02-18,51.6
3958,2863,2023-05-19,466.54
3959,825,2023-05-13,487.06
3960,3547,2025-02-02,684.59
3961,251,2024-07-09,6.68
3962,2875,2022-12-30,624.73
3963,199,2024-12-09,124.66
3964,4556,2025-01-11,532.05
3965,4916,2024-06-04,185.19
3966,4495,2024-01-25,457.21
3967,4082,2022-12-25,773.05
3968,1971,2025-08-21,112.32
3969,1376,2023-03-27,76.43
3970,4850,2023-11-10,106.0
3971,2825,2022-12-08,738.33
3972,151,2024-08-09,951.54
3973,3752,2024-01-03,489.94
3974,2080,2025-05-21,673.8
3975,3518,2024-06-11,659.72
3976,392,2023-06-30,502.45
3977,911,2024-02-11,775.51
3978,483,2023-07-15,670.18
3979,888,2024-11-13,559.55
3980,4593,2025-01-31,718.51
3981,1399,2024-10-01,524.67
3982,149,2023-05-24,457.8
3983,1927,2023-03-13,324.73
3984,3753,2024-09-29,871.82
3985,1136,2025-02-15,779.71
3986,2777,2025-07-24,924.5
3987,1981,2025-05-30,603.0
3988,1861,2024-12-20,89.77
3989,1183,2025-01-08,481.37
3990,4158,2024-05-04,734.18
3991,4409,2024-08-27,46.45
3992,1647,2025-03-05,693.04
3993,6,2023-11-18,417.33
3994,1932,2024-03-27,854.6
3995,2848,2024-08-10,679.09
3996,4578,2025-09-08,897.59
3997,827,2024-11-13,458.06
3998,1596,2023-12-19,717.24
3999,1268,2023-02-15,247.69
4000,1632,2022-12-14,550.46
4001,3752,2023-02-17,693.5
4002,2227,2024-06-20,285.66
4003,3726,2022-11-09,217.4
4004,2274,2023-11-12,649.72
4005,204,2024-07-22,5.1
4006,4296,2023-05-27,822.79
4007,3234,2023-12-06,874.89
4008,904,2024-01-31,125.69
4009,4784,2023-07-11,94.35
4010,2216,2024-02-19,730.78
4011,2304,2024-10-04,909.59
4012,266,2022-09-26,621.07
4013,1031,2025-03-27,180.7
4014,2825,2023-09-03,695.56
4015,4275,2022-09-16,750.65
4016,4104,2025-07-15,454.28
4017,4076,2022-10-29,815.07
4018,2649,2024-06-04,381.94
4019,2746,2023-03-23,155.52
4020,3324,2022-09-26,313.85
4021,2520,2025-05-20,725.95
4022,3560,2024-04-25,41.78
4023,3322,2024-11-18,342.89
4024,4019,2025-02-27,415.18
4025,1334,2025-01-24,942.38
4026,1690,2023-04-03,204.97
4027,1809,2025-02-27,522.93
4028,1795,2023-06-19,472.23
4029,969,2024-07-20,368.89
4030,1753,2023-05-09,175.7
4031,3521,2024-02-21,21.23
4032,4243,2024-03-21,446.45
4033,2143,2025-08-26,283.32
4034,2646,2023-07-06,902.93
4035,2455,2024-12-10,136.52
4036,1082,2025-04-12,723.68
4037,4077,2023-02-08,593.47
4038,3619,2023-07-25,378.84
4039,2958,2025-03-16,545.47
4040,4902,2024-10-12,763.54
4041,1525,2025-07-03,241.8
4042,1769,2024-11-08,480.75
4043,2167,2025-07-27,243.9
4044,2070,2024-09-08,747.45
4045,2684,2024-02-18,518.18
4046,2503,2023-02-08,735.39
4047,4145,2025-08-11,612.43
4048,1313,2025-07-16,874.82
4049,806,2024-06-04,723.11
4050,4941,2025-02-22,744.29
4051,4652,2024-09-03,942.66
4052,515,2023-01-22,142.93
4053,4779,2025-05-03,738.98
4054,4613,2023-06-25,705.67
4055,1956,2024-03-29,601.07
4056,4900,2023-05-10,343.88
4057,4832,2024-01-22,625.57
4058,1559,2022-09-26,738.5
4059,3476,2023-08-18,960.66
4060,3906,2024-04-18,330.16
4061,3704,2024-09-14,206.78
4062,1969,2023-04-09,561.44
4063,611,2022-11-21,896.07
4064,1003,2024-08-15,39.37
4065,4864,2025-03-25,529.75
4066,2394,2025-04-25,511.79
4067,2780,2025-05-22,194.19
4068,2321,2025-07-03,186.6
4069,3906,2022-12-06,658.28
4070,2116,2024-06-28,171.47
4071,4810,2024-12-29,553.61
4072,4904,2024-02-05,180.24
4073,3641,2024-08-04,728.38
4074,4996,2024-12-14,77.52
4075,3465,2025-04-04,198.66
4076,487,2024-04-11,210.12
4077,4914,2022-11-24,142.71
4078,992,2023-02-16,269.87
4079,4768,2024-07-20,452.95
4080,3110,2024-04-14,527.22
4081,3123,2023-04-23,297.67
4082,1069,2023-08-15,231.91
4083,3197,2025-02-03,178.84
4084,1970,2024-05-22,759.06
4085,61,2025-07-23,34.41
4086,1255,2025-05-16,885.04
4087,598,2023-01-28,50.62
4088,1355,2023-01-15,896.58
4089,1014,2025-04-18,718.68
4090,4508,2025-03-12,959.68
4091,899,2025-01-20,386.45
4092,1741,2024-10-11,672.77
4093,4528,2023-09-07,949.23
